Stage Name, Latitude, Longitude, Elevation
2C_EdwardsvilleToJeffersonCity,38.64895900,-90.77539800,160.30
2C_EdwardsvilleToJeffersonCity,38.64876200,-90.77538900,159.70
2C_EdwardsvilleToJeffersonCity,38.64875400,-90.77538900,159.70
2C_EdwardsvilleToJeffersonCity,38.64849700,-90.77541300,158.70
2C_EdwardsvilleToJeffersonCity,38.64818700,-90.77545800,157.30
2C_EdwardsvilleToJeffersonCity,38.64793000,-90.77549600,156.20
2C_EdwardsvilleToJeffersonCity,38.64750100,-90.77555900,153.90
2C_EdwardsvilleToJeffersonCity,38.64721300,-90.77559100,152.10
2C_EdwardsvilleToJeffersonCity,38.64689100,-90.77560900,149.90
2C_EdwardsvilleToJeffersonCity,38.64664400,-90.77559400,148.20
2C_EdwardsvilleToJeffersonCity,38.64632100,-90.77555800,146.60
2C_EdwardsvilleToJeffersonCity,38.64598800,-90.77548700,146.30
2C_EdwardsvilleToJeffersonCity,38.64583400,-90.77544600,146.10
2C_EdwardsvilleToJeffersonCity,38.64575000,-90.77542500,145.50
2C_EdwardsvilleToJeffersonCity,38.64524800,-90.77528200,146.40
2C_EdwardsvilleToJeffersonCity,38.64465100,-90.77510800,145.60
2C_EdwardsvilleToJeffersonCity,38.64410500,-90.77495100,152.00
2C_EdwardsvilleToJeffersonCity,38.64387700,-90.77486500,156.50
2C_EdwardsvilleToJeffersonCity,38.64369300,-90.77477900,157.20
2C_EdwardsvilleToJeffersonCity,38.64340700,-90.77461100,158.00
2C_EdwardsvilleToJeffersonCity,38.64311700,-90.77439700,157.90
2C_EdwardsvilleToJeffersonCity,38.64288800,-90.77418100,158.30
2C_EdwardsvilleToJeffersonCity,38.64260200,-90.77390300,158.00
2C_EdwardsvilleToJeffersonCity,38.64230700,-90.77362000,157.50
2C_EdwardsvilleToJeffersonCity,38.64206200,-90.77337900,156.20
2C_EdwardsvilleToJeffersonCity,38.64175800,-90.77311200,154.80
2C_EdwardsvilleToJeffersonCity,38.64142400,-90.77288700,152.20
2C_EdwardsvilleToJeffersonCity,38.64115200,-90.77274900,149.70
2C_EdwardsvilleToJeffersonCity,38.64087700,-90.77263800,147.50
2C_EdwardsvilleToJeffersonCity,38.64060800,-90.77256000,145.40
2C_EdwardsvilleToJeffersonCity,38.64025400,-90.77252200,143.50
2C_EdwardsvilleToJeffersonCity,38.63996300,-90.77252100,142.60
2C_EdwardsvilleToJeffersonCity,38.63963900,-90.77255600,142.00
2C_EdwardsvilleToJeffersonCity,38.63937500,-90.77261600,141.80
2C_EdwardsvilleToJeffersonCity,38.63915200,-90.77270100,141.90
2C_EdwardsvilleToJeffersonCity,38.63895900,-90.77278600,142.00
2C_EdwardsvilleToJeffersonCity,38.63864200,-90.77295000,142.10
2C_EdwardsvilleToJeffersonCity,38.63830300,-90.77315800,142.20
2C_EdwardsvilleToJeffersonCity,38.63796800,-90.77337100,142.20
2C_EdwardsvilleToJeffersonCity,38.63761400,-90.77363300,142.20
2C_EdwardsvilleToJeffersonCity,38.63726500,-90.77394500,142.10
2C_EdwardsvilleToJeffersonCity,38.63705900,-90.77415800,142.10
2C_EdwardsvilleToJeffersonCity,38.63696000,-90.77426100,142.20
2C_EdwardsvilleToJeffersonCity,38.63666700,-90.77461800,142.30
2C_EdwardsvilleToJeffersonCity,38.63560500,-90.77585000,143.30
2C_EdwardsvilleToJeffersonCity,38.63534600,-90.77609600,143.90
2C_EdwardsvilleToJeffersonCity,38.63520700,-90.77622700,144.00
2C_EdwardsvilleToJeffersonCity,38.63513500,-90.77629600,144.10
2C_EdwardsvilleToJeffersonCity,38.63506700,-90.77635900,144.10
2C_EdwardsvilleToJeffersonCity,38.63471000,-90.77666300,145.00
2C_EdwardsvilleToJeffersonCity,38.63451500,-90.77681500,145.40
2C_EdwardsvilleToJeffersonCity,38.63415600,-90.77709700,145.80
2C_EdwardsvilleToJeffersonCity,38.63373500,-90.77743600,146.20
2C_EdwardsvilleToJeffersonCity,38.63314900,-90.77790800,146.90
2C_EdwardsvilleToJeffersonCity,38.63232500,-90.77859000,146.70
2C_EdwardsvilleToJeffersonCity,38.63190200,-90.77892600,147.50
2C_EdwardsvilleToJeffersonCity,38.63171200,-90.77907800,147.90
2C_EdwardsvilleToJeffersonCity,38.63057900,-90.78000900,145.30
2C_EdwardsvilleToJeffersonCity,38.63053200,-90.78004300,145.40
2C_EdwardsvilleToJeffersonCity,38.63049600,-90.78006200,145.40
2C_EdwardsvilleToJeffersonCity,38.63045700,-90.78007400,145.30
2C_EdwardsvilleToJeffersonCity,38.63041900,-90.78007400,145.10
2C_EdwardsvilleToJeffersonCity,38.63037900,-90.78006400,145.00
2C_EdwardsvilleToJeffersonCity,38.63032100,-90.78002800,144.70
2C_EdwardsvilleToJeffersonCity,38.63024800,-90.77993300,144.40
2C_EdwardsvilleToJeffersonCity,38.63020800,-90.77988500,144.30
2C_EdwardsvilleToJeffersonCity,38.63016100,-90.77984900,144.20
2C_EdwardsvilleToJeffersonCity,38.63011400,-90.77983200,144.10
2C_EdwardsvilleToJeffersonCity,38.63006200,-90.77982400,144.10
2C_EdwardsvilleToJeffersonCity,38.63001000,-90.77983400,144.00
2C_EdwardsvilleToJeffersonCity,38.62995900,-90.77985800,144.10
2C_EdwardsvilleToJeffersonCity,38.62979600,-90.77995800,144.20
2C_EdwardsvilleToJeffersonCity,38.62974900,-90.77998600,144.20
2C_EdwardsvilleToJeffersonCity,38.62945500,-90.78019200,144.10
2C_EdwardsvilleToJeffersonCity,38.62917200,-90.78040300,144.20
2C_EdwardsvilleToJeffersonCity,38.62901300,-90.78052900,144.10
2C_EdwardsvilleToJeffersonCity,38.62881500,-90.78068700,143.80
2C_EdwardsvilleToJeffersonCity,38.62862900,-90.78083900,143.30
2C_EdwardsvilleToJeffersonCity,38.62852300,-90.78092300,143.00
2C_EdwardsvilleToJeffersonCity,38.62843600,-90.78100700,143.00
2C_EdwardsvilleToJeffersonCity,38.62832800,-90.78111200,142.60
2C_EdwardsvilleToJeffersonCity,38.62815700,-90.78130000,142.40
2C_EdwardsvilleToJeffersonCity,38.62797800,-90.78151500,142.50
2C_EdwardsvilleToJeffersonCity,38.62773300,-90.78181600,142.50
2C_EdwardsvilleToJeffersonCity,38.62751700,-90.78207200,142.70
2C_EdwardsvilleToJeffersonCity,38.62743000,-90.78217400,142.60
2C_EdwardsvilleToJeffersonCity,38.62731300,-90.78230600,142.60
2C_EdwardsvilleToJeffersonCity,38.62720600,-90.78242600,142.70
2C_EdwardsvilleToJeffersonCity,38.62705100,-90.78258000,142.60
2C_EdwardsvilleToJeffersonCity,38.62691500,-90.78270700,142.60
2C_EdwardsvilleToJeffersonCity,38.62684000,-90.78277200,142.60
2C_EdwardsvilleToJeffersonCity,38.62678400,-90.78282100,142.60
2C_EdwardsvilleToJeffersonCity,38.62666500,-90.78291800,142.50
2C_EdwardsvilleToJeffersonCity,38.62652000,-90.78302000,142.50
2C_EdwardsvilleToJeffersonCity,38.62637200,-90.78311800,142.50
2C_EdwardsvilleToJeffersonCity,38.62628300,-90.78317600,142.50
2C_EdwardsvilleToJeffersonCity,38.62599100,-90.78335000,142.40
2C_EdwardsvilleToJeffersonCity,38.62554400,-90.78360500,142.40
2C_EdwardsvilleToJeffersonCity,38.62512100,-90.78383900,142.70
2C_EdwardsvilleToJeffersonCity,38.62485500,-90.78399400,142.60
2C_EdwardsvilleToJeffersonCity,38.62379900,-90.78458800,142.90
2C_EdwardsvilleToJeffersonCity,38.62358000,-90.78471800,143.50
2C_EdwardsvilleToJeffersonCity,38.62342400,-90.78482500,144.40
2C_EdwardsvilleToJeffersonCity,38.62329900,-90.78491800,145.30
2C_EdwardsvilleToJeffersonCity,38.62315500,-90.78504600,146.70
2C_EdwardsvilleToJeffersonCity,38.62303000,-90.78517100,147.90
2C_EdwardsvilleToJeffersonCity,38.62291400,-90.78531300,149.10
2C_EdwardsvilleToJeffersonCity,38.62280300,-90.78545500,150.20
2C_EdwardsvilleToJeffersonCity,38.62261800,-90.78569800,152.20
2C_EdwardsvilleToJeffersonCity,38.62242100,-90.78598300,155.80
2C_EdwardsvilleToJeffersonCity,38.62231700,-90.78613100,157.30
2C_EdwardsvilleToJeffersonCity,38.62225700,-90.78621300,158.00
2C_EdwardsvilleToJeffersonCity,38.62215300,-90.78631200,158.60
2C_EdwardsvilleToJeffersonCity,38.62198800,-90.78644800,159.10
2C_EdwardsvilleToJeffersonCity,38.62187300,-90.78651800,159.00
2C_EdwardsvilleToJeffersonCity,38.62172000,-90.78659500,158.10
2C_EdwardsvilleToJeffersonCity,38.62149900,-90.78668300,156.40
2C_EdwardsvilleToJeffersonCity,38.62121500,-90.78678700,154.50
2C_EdwardsvilleToJeffersonCity,38.62093000,-90.78689600,153.20
2C_EdwardsvilleToJeffersonCity,38.62066200,-90.78699000,152.00
2C_EdwardsvilleToJeffersonCity,38.62054100,-90.78702300,150.80
2C_EdwardsvilleToJeffersonCity,38.62042000,-90.78704600,149.50
2C_EdwardsvilleToJeffersonCity,38.62032000,-90.78705100,148.40
2C_EdwardsvilleToJeffersonCity,38.62022300,-90.78703900,147.10
2C_EdwardsvilleToJeffersonCity,38.62013300,-90.78701000,145.90
2C_EdwardsvilleToJeffersonCity,38.62000700,-90.78695300,144.80
2C_EdwardsvilleToJeffersonCity,38.61992200,-90.78691000,144.40
2C_EdwardsvilleToJeffersonCity,38.61983900,-90.78687900,144.20
2C_EdwardsvilleToJeffersonCity,38.61977100,-90.78687200,143.90
2C_EdwardsvilleToJeffersonCity,38.61968900,-90.78688000,143.60
2C_EdwardsvilleToJeffersonCity,38.61961200,-90.78690600,143.40
2C_EdwardsvilleToJeffersonCity,38.61945800,-90.78698300,143.30
2C_EdwardsvilleToJeffersonCity,38.61897200,-90.78723300,143.10
2C_EdwardsvilleToJeffersonCity,38.61727300,-90.78813100,142.90
2C_EdwardsvilleToJeffersonCity,38.61725600,-90.78814300,142.90
2C_EdwardsvilleToJeffersonCity,38.61597700,-90.78901100,142.10
2C_EdwardsvilleToJeffersonCity,38.61447900,-90.79006400,142.50
2C_EdwardsvilleToJeffersonCity,38.61286200,-90.79106600,142.20
2C_EdwardsvilleToJeffersonCity,38.61097800,-90.79263700,142.20
2C_EdwardsvilleToJeffersonCity,38.61095100,-90.79266000,142.20
2C_EdwardsvilleToJeffersonCity,38.60937300,-90.79399500,142.80
2C_EdwardsvilleToJeffersonCity,38.60894500,-90.79432600,143.10
2C_EdwardsvilleToJeffersonCity,38.60825200,-90.79476900,144.00
2C_EdwardsvilleToJeffersonCity,38.60749900,-90.79518600,143.80
2C_EdwardsvilleToJeffersonCity,38.60696300,-90.79548700,143.60
2C_EdwardsvilleToJeffersonCity,38.60635500,-90.79576400,143.30
2C_EdwardsvilleToJeffersonCity,38.60516400,-90.79627700,143.20
2C_EdwardsvilleToJeffersonCity,38.60462200,-90.79651600,143.80
2C_EdwardsvilleToJeffersonCity,38.60430000,-90.79671400,144.20
2C_EdwardsvilleToJeffersonCity,38.60341600,-90.79740600,142.50
2C_EdwardsvilleToJeffersonCity,38.60097300,-90.79935900,141.90
2C_EdwardsvilleToJeffersonCity,38.59748300,-90.80224600,144.10
2C_EdwardsvilleToJeffersonCity,38.59629300,-90.80320200,142.90
2C_EdwardsvilleToJeffersonCity,38.59629300,-90.80320200,142.90
2C_EdwardsvilleToJeffersonCity,38.59591000,-90.80351000,142.80
2C_EdwardsvilleToJeffersonCity,38.59520000,-90.80407000,142.40
2C_EdwardsvilleToJeffersonCity,38.59481100,-90.80445900,142.40
2C_EdwardsvilleToJeffersonCity,38.59419600,-90.80517400,142.10
2C_EdwardsvilleToJeffersonCity,38.59231800,-90.80730300,142.60
2C_EdwardsvilleToJeffersonCity,38.59115000,-90.80864600,142.70
2C_EdwardsvilleToJeffersonCity,38.59081100,-90.80908000,142.90
2C_EdwardsvilleToJeffersonCity,38.59061700,-90.80938500,142.90
2C_EdwardsvilleToJeffersonCity,38.59036600,-90.80977900,143.70
2C_EdwardsvilleToJeffersonCity,38.58999500,-90.81038000,144.80
2C_EdwardsvilleToJeffersonCity,38.58963700,-90.81108500,144.80
2C_EdwardsvilleToJeffersonCity,38.58873100,-90.81291300,145.00
2C_EdwardsvilleToJeffersonCity,38.58765500,-90.81475900,144.30
2C_EdwardsvilleToJeffersonCity,38.58621000,-90.81689400,144.30
2C_EdwardsvilleToJeffersonCity,38.58593400,-90.81731600,144.40
2C_EdwardsvilleToJeffersonCity,38.58561300,-90.81779100,144.40
2C_EdwardsvilleToJeffersonCity,38.58550800,-90.81795800,144.50
2C_EdwardsvilleToJeffersonCity,38.58541800,-90.81811500,144.50
2C_EdwardsvilleToJeffersonCity,38.58536500,-90.81823200,144.60
2C_EdwardsvilleToJeffersonCity,38.58531300,-90.81838100,144.70
2C_EdwardsvilleToJeffersonCity,38.58527100,-90.81853000,144.70
2C_EdwardsvilleToJeffersonCity,38.58523900,-90.81873200,144.70
2C_EdwardsvilleToJeffersonCity,38.58522500,-90.81892700,144.70
2C_EdwardsvilleToJeffersonCity,38.58523000,-90.81911600,144.60
2C_EdwardsvilleToJeffersonCity,38.58525200,-90.81932400,144.50
2C_EdwardsvilleToJeffersonCity,38.58529300,-90.81952900,144.40
2C_EdwardsvilleToJeffersonCity,38.58539700,-90.81990400,144.00
2C_EdwardsvilleToJeffersonCity,38.58546500,-90.82014900,144.10
2C_EdwardsvilleToJeffersonCity,38.58563500,-90.82076600,144.90
2C_EdwardsvilleToJeffersonCity,38.58570800,-90.82109900,146.00
2C_EdwardsvilleToJeffersonCity,38.58571400,-90.82133600,146.60
2C_EdwardsvilleToJeffersonCity,38.58567900,-90.82161500,146.90
2C_EdwardsvilleToJeffersonCity,38.58559300,-90.82184500,147.00
2C_EdwardsvilleToJeffersonCity,38.58541100,-90.82213900,146.40
2C_EdwardsvilleToJeffersonCity,38.58450100,-90.82311100,146.30
2C_EdwardsvilleToJeffersonCity,38.58434100,-90.82333000,147.20
2C_EdwardsvilleToJeffersonCity,38.58421400,-90.82359300,147.30
2C_EdwardsvilleToJeffersonCity,38.58412600,-90.82392200,146.50
2C_EdwardsvilleToJeffersonCity,38.58403000,-90.82444800,146.50
2C_EdwardsvilleToJeffersonCity,38.58399500,-90.82463800,146.00
2C_EdwardsvilleToJeffersonCity,38.58393200,-90.82510200,146.40
2C_EdwardsvilleToJeffersonCity,38.58393000,-90.82556000,146.20
2C_EdwardsvilleToJeffersonCity,38.58405400,-90.82669400,146.70
2C_EdwardsvilleToJeffersonCity,38.58421000,-90.82812700,148.00
2C_EdwardsvilleToJeffersonCity,38.58430000,-90.82895100,149.40
2C_EdwardsvilleToJeffersonCity,38.58435700,-90.82932300,151.10
2C_EdwardsvilleToJeffersonCity,38.58444600,-90.82990100,151.20
2C_EdwardsvilleToJeffersonCity,38.58450400,-90.83029700,150.90
2C_EdwardsvilleToJeffersonCity,38.58452800,-90.83050500,150.80
2C_EdwardsvilleToJeffersonCity,38.58454300,-90.83066800,150.80
2C_EdwardsvilleToJeffersonCity,38.58455000,-90.83082400,150.80
2C_EdwardsvilleToJeffersonCity,38.58454500,-90.83096600,150.60
2C_EdwardsvilleToJeffersonCity,38.58453100,-90.83112100,150.60
2C_EdwardsvilleToJeffersonCity,38.58450800,-90.83127600,150.40
2C_EdwardsvilleToJeffersonCity,38.58446700,-90.83148700,150.50
2C_EdwardsvilleToJeffersonCity,38.58440700,-90.83177000,150.60
2C_EdwardsvilleToJeffersonCity,38.58436400,-90.83199200,150.70
2C_EdwardsvilleToJeffersonCity,38.58432500,-90.83222400,150.90
2C_EdwardsvilleToJeffersonCity,38.58420400,-90.83312400,152.00
2C_EdwardsvilleToJeffersonCity,38.58415500,-90.83348700,153.00
2C_EdwardsvilleToJeffersonCity,38.58410800,-90.83383600,153.40
2C_EdwardsvilleToJeffersonCity,38.58406500,-90.83420200,154.20
2C_EdwardsvilleToJeffersonCity,38.58403900,-90.83442800,154.40
2C_EdwardsvilleToJeffersonCity,38.58402700,-90.83465000,154.30
2C_EdwardsvilleToJeffersonCity,38.58402500,-90.83482100,154.00
2C_EdwardsvilleToJeffersonCity,38.58403100,-90.83500300,153.60
2C_EdwardsvilleToJeffersonCity,38.58404400,-90.83518200,153.30
2C_EdwardsvilleToJeffersonCity,38.58407700,-90.83542400,153.20
2C_EdwardsvilleToJeffersonCity,38.58413100,-90.83572000,154.40
2C_EdwardsvilleToJeffersonCity,38.58416800,-90.83594100,156.10
2C_EdwardsvilleToJeffersonCity,38.58419000,-90.83613000,158.30
2C_EdwardsvilleToJeffersonCity,38.58420500,-90.83635400,159.30
2C_EdwardsvilleToJeffersonCity,38.58420100,-90.83655700,159.50
2C_EdwardsvilleToJeffersonCity,38.58418600,-90.83675600,160.10
2C_EdwardsvilleToJeffersonCity,38.58415700,-90.83695700,160.60
2C_EdwardsvilleToJeffersonCity,38.58412200,-90.83713400,161.00
2C_EdwardsvilleToJeffersonCity,38.58405400,-90.83738600,160.70
2C_EdwardsvilleToJeffersonCity,38.58400500,-90.83753800,160.30
2C_EdwardsvilleToJeffersonCity,38.58392700,-90.83773700,159.20
2C_EdwardsvilleToJeffersonCity,38.58382600,-90.83795700,157.60
2C_EdwardsvilleToJeffersonCity,38.58374100,-90.83811900,157.00
2C_EdwardsvilleToJeffersonCity,38.58361900,-90.83834000,157.10
2C_EdwardsvilleToJeffersonCity,38.58361000,-90.83835600,157.10
2C_EdwardsvilleToJeffersonCity,38.58329600,-90.83891700,156.70
2C_EdwardsvilleToJeffersonCity,38.58269500,-90.83999200,163.80
2C_EdwardsvilleToJeffersonCity,38.58247600,-90.84039400,168.70
2C_EdwardsvilleToJeffersonCity,38.58234600,-90.84063400,171.50
2C_EdwardsvilleToJeffersonCity,38.58226600,-90.84078400,173.80
2C_EdwardsvilleToJeffersonCity,38.58220500,-90.84090500,174.80
2C_EdwardsvilleToJeffersonCity,38.58214800,-90.84104300,176.20
2C_EdwardsvilleToJeffersonCity,38.58210300,-90.84117600,177.90
2C_EdwardsvilleToJeffersonCity,38.58207900,-90.84129200,179.40
2C_EdwardsvilleToJeffersonCity,38.58207300,-90.84138000,180.70
2C_EdwardsvilleToJeffersonCity,38.58207400,-90.84145900,181.80
2C_EdwardsvilleToJeffersonCity,38.58208700,-90.84153800,183.00
2C_EdwardsvilleToJeffersonCity,38.58211000,-90.84161200,184.10
2C_EdwardsvilleToJeffersonCity,38.58213400,-90.84166600,185.00
2C_EdwardsvilleToJeffersonCity,38.58215900,-90.84171300,185.80
2C_EdwardsvilleToJeffersonCity,38.58219500,-90.84176100,186.70
2C_EdwardsvilleToJeffersonCity,38.58223500,-90.84180300,187.50
2C_EdwardsvilleToJeffersonCity,38.58228200,-90.84183700,188.40
2C_EdwardsvilleToJeffersonCity,38.58233900,-90.84186800,189.40
2C_EdwardsvilleToJeffersonCity,38.58243600,-90.84192400,191.10
2C_EdwardsvilleToJeffersonCity,38.58249700,-90.84196300,191.80
2C_EdwardsvilleToJeffersonCity,38.58254400,-90.84199700,192.30
2C_EdwardsvilleToJeffersonCity,38.58259700,-90.84204700,192.60
2C_EdwardsvilleToJeffersonCity,38.58263800,-90.84210100,192.90
2C_EdwardsvilleToJeffersonCity,38.58268000,-90.84216800,193.30
2C_EdwardsvilleToJeffersonCity,38.58272300,-90.84226000,194.00
2C_EdwardsvilleToJeffersonCity,38.58274300,-90.84232600,194.90
2C_EdwardsvilleToJeffersonCity,38.58275800,-90.84239200,196.00
2C_EdwardsvilleToJeffersonCity,38.58276700,-90.84247800,197.60
2C_EdwardsvilleToJeffersonCity,38.58277500,-90.84258400,198.90
2C_EdwardsvilleToJeffersonCity,38.58277200,-90.84267200,199.60
2C_EdwardsvilleToJeffersonCity,38.58275700,-90.84283700,200.10
2C_EdwardsvilleToJeffersonCity,38.58273700,-90.84301600,200.60
2C_EdwardsvilleToJeffersonCity,38.58271400,-90.84318500,202.90
2C_EdwardsvilleToJeffersonCity,38.58270100,-90.84333600,205.10
2C_EdwardsvilleToJeffersonCity,38.58268600,-90.84354000,205.70
2C_EdwardsvilleToJeffersonCity,38.58268000,-90.84369800,206.10
2C_EdwardsvilleToJeffersonCity,38.58267800,-90.84399700,209.80
2C_EdwardsvilleToJeffersonCity,38.58269000,-90.84446900,209.70
2C_EdwardsvilleToJeffersonCity,38.58270900,-90.84483700,211.60
2C_EdwardsvilleToJeffersonCity,38.58273600,-90.84525100,214.60
2C_EdwardsvilleToJeffersonCity,38.58276600,-90.84565600,216.70
2C_EdwardsvilleToJeffersonCity,38.58277900,-90.84588300,217.00
2C_EdwardsvilleToJeffersonCity,38.58278800,-90.84613000,217.20
2C_EdwardsvilleToJeffersonCity,38.58279300,-90.84637300,217.50
2C_EdwardsvilleToJeffersonCity,38.58280600,-90.84690300,222.60
2C_EdwardsvilleToJeffersonCity,38.58281100,-90.84710600,222.10
2C_EdwardsvilleToJeffersonCity,38.58283900,-90.84854000,212.40
2C_EdwardsvilleToJeffersonCity,38.58285100,-90.84879000,213.50
2C_EdwardsvilleToJeffersonCity,38.58286900,-90.84898500,215.10
2C_EdwardsvilleToJeffersonCity,38.58289800,-90.84918400,216.40
2C_EdwardsvilleToJeffersonCity,38.58294200,-90.84939700,217.80
2C_EdwardsvilleToJeffersonCity,38.58299500,-90.84957400,220.30
2C_EdwardsvilleToJeffersonCity,38.58305300,-90.84973800,223.30
2C_EdwardsvilleToJeffersonCity,38.58312600,-90.84990100,226.00
2C_EdwardsvilleToJeffersonCity,38.58318600,-90.85002000,227.20
2C_EdwardsvilleToJeffersonCity,38.58327200,-90.85017000,227.90
2C_EdwardsvilleToJeffersonCity,38.58338600,-90.85035100,228.20
2C_EdwardsvilleToJeffersonCity,38.58357800,-90.85062800,228.40
2C_EdwardsvilleToJeffersonCity,38.58380700,-90.85095600,227.10
2C_EdwardsvilleToJeffersonCity,38.58396500,-90.85119200,225.80
2C_EdwardsvilleToJeffersonCity,38.58406000,-90.85135300,224.10
2C_EdwardsvilleToJeffersonCity,38.58415000,-90.85151700,222.70
2C_EdwardsvilleToJeffersonCity,38.58424100,-90.85170900,220.90
2C_EdwardsvilleToJeffersonCity,38.58433300,-90.85191700,218.70
2C_EdwardsvilleToJeffersonCity,38.58441300,-90.85212500,217.70
2C_EdwardsvilleToJeffersonCity,38.58449000,-90.85235800,217.30
2C_EdwardsvilleToJeffersonCity,38.58455000,-90.85257000,217.10
2C_EdwardsvilleToJeffersonCity,38.58459600,-90.85275300,216.90
2C_EdwardsvilleToJeffersonCity,38.58473000,-90.85334000,217.10
2C_EdwardsvilleToJeffersonCity,38.58479900,-90.85368700,217.40
2C_EdwardsvilleToJeffersonCity,38.58484200,-90.85394000,217.50
2C_EdwardsvilleToJeffersonCity,38.58486500,-90.85411400,217.40
2C_EdwardsvilleToJeffersonCity,38.58488600,-90.85430300,217.20
2C_EdwardsvilleToJeffersonCity,38.58489400,-90.85444700,216.90
2C_EdwardsvilleToJeffersonCity,38.58489400,-90.85459900,216.50
2C_EdwardsvilleToJeffersonCity,38.58488000,-90.85474800,215.70
2C_EdwardsvilleToJeffersonCity,38.58485800,-90.85488800,214.10
2C_EdwardsvilleToJeffersonCity,38.58482600,-90.85501100,211.80
2C_EdwardsvilleToJeffersonCity,38.58478600,-90.85512800,210.40
2C_EdwardsvilleToJeffersonCity,38.58472600,-90.85526500,209.50
2C_EdwardsvilleToJeffersonCity,38.58465900,-90.85538000,207.70
2C_EdwardsvilleToJeffersonCity,38.58458800,-90.85548200,205.70
2C_EdwardsvilleToJeffersonCity,38.58447400,-90.85559500,203.90
2C_EdwardsvilleToJeffersonCity,38.58435400,-90.85569900,202.50
2C_EdwardsvilleToJeffersonCity,38.58409600,-90.85590300,197.70
2C_EdwardsvilleToJeffersonCity,38.58375800,-90.85617700,192.80
2C_EdwardsvilleToJeffersonCity,38.58360500,-90.85630800,191.70
2C_EdwardsvilleToJeffersonCity,38.58346500,-90.85643900,190.60
2C_EdwardsvilleToJeffersonCity,38.58334800,-90.85656500,190.00
2C_EdwardsvilleToJeffersonCity,38.58321800,-90.85673600,187.50
2C_EdwardsvilleToJeffersonCity,38.58304200,-90.85700100,185.60
2C_EdwardsvilleToJeffersonCity,38.58292100,-90.85718600,184.80
2C_EdwardsvilleToJeffersonCity,38.58275000,-90.85744300,185.30
2C_EdwardsvilleToJeffersonCity,38.58257200,-90.85771200,186.30
2C_EdwardsvilleToJeffersonCity,38.58238300,-90.85800400,186.20
2C_EdwardsvilleToJeffersonCity,38.58223500,-90.85822600,185.30
2C_EdwardsvilleToJeffersonCity,38.58174100,-90.85898200,179.80
2C_EdwardsvilleToJeffersonCity,38.58148100,-90.85940700,179.00
2C_EdwardsvilleToJeffersonCity,38.58135900,-90.85964800,178.10
2C_EdwardsvilleToJeffersonCity,38.58126200,-90.85988000,177.60
2C_EdwardsvilleToJeffersonCity,38.58119300,-90.86010300,176.80
2C_EdwardsvilleToJeffersonCity,38.58114000,-90.86032300,175.60
2C_EdwardsvilleToJeffersonCity,38.58110000,-90.86061800,175.10
2C_EdwardsvilleToJeffersonCity,38.58108400,-90.86087400,174.50
2C_EdwardsvilleToJeffersonCity,38.58107300,-90.86131900,173.20
2C_EdwardsvilleToJeffersonCity,38.58105900,-90.86210500,169.30
2C_EdwardsvilleToJeffersonCity,38.58105300,-90.86246400,166.40
2C_EdwardsvilleToJeffersonCity,38.58107100,-90.86270700,164.00
2C_EdwardsvilleToJeffersonCity,38.58110500,-90.86296300,162.50
2C_EdwardsvilleToJeffersonCity,38.58116100,-90.86316800,158.70
2C_EdwardsvilleToJeffersonCity,38.58121600,-90.86334300,157.00
2C_EdwardsvilleToJeffersonCity,38.58123300,-90.86337900,156.70
2C_EdwardsvilleToJeffersonCity,38.58131900,-90.86356800,155.10
2C_EdwardsvilleToJeffersonCity,38.58139400,-90.86371100,155.00
2C_EdwardsvilleToJeffersonCity,38.58183100,-90.86453700,157.50
2C_EdwardsvilleToJeffersonCity,38.58207900,-90.86535600,163.80
2C_EdwardsvilleToJeffersonCity,38.58232700,-90.86702700,162.80
2C_EdwardsvilleToJeffersonCity,38.58234900,-90.86766200,157.90
2C_EdwardsvilleToJeffersonCity,38.58230400,-90.86818500,155.60
2C_EdwardsvilleToJeffersonCity,38.58222900,-90.86865400,155.60
2C_EdwardsvilleToJeffersonCity,38.58203800,-90.86918100,151.90
2C_EdwardsvilleToJeffersonCity,38.58171500,-90.86982300,154.80
2C_EdwardsvilleToJeffersonCity,38.58130700,-90.87063500,158.50
2C_EdwardsvilleToJeffersonCity,38.58109700,-90.87120300,164.30
2C_EdwardsvilleToJeffersonCity,38.58080100,-90.87242500,175.50
2C_EdwardsvilleToJeffersonCity,38.58076000,-90.87259500,176.40
2C_EdwardsvilleToJeffersonCity,38.58062400,-90.87336600,182.00
2C_EdwardsvilleToJeffersonCity,38.58062200,-90.87337700,182.10
2C_EdwardsvilleToJeffersonCity,38.58054000,-90.87385700,185.60
2C_EdwardsvilleToJeffersonCity,38.58051000,-90.87407500,186.20
2C_EdwardsvilleToJeffersonCity,38.58050100,-90.87422800,186.50
2C_EdwardsvilleToJeffersonCity,38.58049600,-90.87438500,186.50
2C_EdwardsvilleToJeffersonCity,38.58050400,-90.87453800,186.70
2C_EdwardsvilleToJeffersonCity,38.58050800,-90.87457300,186.70
2C_EdwardsvilleToJeffersonCity,38.58052600,-90.87472700,186.50
2C_EdwardsvilleToJeffersonCity,38.58055400,-90.87488200,186.30
2C_EdwardsvilleToJeffersonCity,38.58062700,-90.87518500,184.90
2C_EdwardsvilleToJeffersonCity,38.58075500,-90.87574500,185.60
2C_EdwardsvilleToJeffersonCity,38.58078900,-90.87591800,186.00
